Date,open,high,low,close,adj_close,volume
2014-01-08,375.997986,378.475006,371.186005,373.854004,340.48822,4766279
2014-01-09,375.712006,380.428009,369.281006,372.32901,339.099335,4186075
2014-01-10,374.234985,374.615997,365.375,366.326996,333.632965,3427619
2014-01-13,367.041992,370.804993,363.707001,367.709015,334.891663,2884542
2014-01-14,366.803986,370.61499,355.657013,356.657013,324.826019,3826638
2014-01-15,358.229004,362.040009,354.98999,357.276001,325.389771,3472033
2014-01-16,358.704987,366.326996,358.085999,363.088013,330.683044,3824924
2014-01-17,362.993011,367.471008,357.419006,359.800995,327.689392,3606838
2014-01-20,359.65799,361.325012,352.608002,356.847992,324.999939,3448153
2014-01-21,358.229004,367.756012,358.229004,365.470001,332.852478,4295527
2014-01-22,366.136993,375.377991,366.136993,374.664001,341.225952,4862977
2014-01-23,374.28299,374.425995,368.803986,370.852997,337.755035,2620911
2014-01-24,366.898987,367.756012,356.752014,358.229004,326.257721,3129253
2014-01-27,351.94101,352.178986,335.363007,336.839996,306.777618,4632135
2014-01-28,337.269012,351.464996,335.839996,349.321014,318.144745,5091163
2014-01-29,351.083008,351.893005,339.411987,341.079987,310.639252,4764133
2014-01-30,336.31601,337.269012,325.074005,330.17099,300.703796,5896572
2014-01-31,331.933014,340.984009,331.123993,339.221985,308.947052,5454386
2014-02-03,338.126007,338.126007,325.884003,326.884003,297.710175,3735596
2014-02-04,322.072998,330.457001,320.166992,326.740997,297.579956,7632242
2014-02-05,328.550995,343.842987,327.789001,342.414001,311.854187,4993622
2014-02-06,344.795013,349.845001,339.411987,344.175995,313.458893,6791704
2014-02-07,345.462006,368.709015,345.462006,366.279999,333.59021,12302521
2014-02-10,368.614014,374.615997,362.563995,364.421997,331.89801,6553343
2014-02-11,368.709015,374.425995,367.088989,371.32901,338.188568,4485589
2014-02-12,367.328003,368.614014,355.132996,356.657013,324.826019,9844886
2014-02-13,358.229004,360.897003,347.938995,350.083008,318.838745,6143235
2014-02-14,351.464996,354.799011,342.460999,353.274994,321.74585,6336996
2014-02-17,353.894012,357.657013,349.178009,356.371002,324.565521,3601586
2014-02-18,356.276001,363.850006,354.513,361.705994,329.424377,3785334
2014-02-19,361.897003,361.945007,353.608002,356.181,324.392487,3324240
2014-02-20,351.703003,352.321991,346.79599,349.415985,318.231262,4491643
2014-02-21,349.415985,357.990997,349.415985,356.704987,324.86972,3340196
2014-02-24,356.132996,356.132996,348.987,351.75,320.356964,3436204
2014-02-25,352.131012,354.466003,342.604004,343.509003,312.851471,4604054
2014-02-26,343.985992,345.700989,331.933014,332.790985,303.089996,10593772
2014-02-28,332.790985,337.839996,324.596985,327.550995,298.317688,10385094
2014-03-03,327.740997,332.980988,324.596985,328.980011,299.619141,5977581
2014-03-04,330.122986,335.839996,329.028015,335.125,305.215698,5988503
2014-03-05,338.031006,342.795013,335.125,339.127014,308.860565,6971386
2014-03-06,341.079987,348.130005,339.174011,346.987,316.019043,5983695
2014-03-07,350.798004,355.752014,347.320007,353.561005,322.006317,6631056
2014-03-10,350.845001,353.274994,345.319,346.938995,315.975372,5204166
2014-03-11,346.938995,347.177002,326.169006,327.502991,298.273956,9601467
2014-03-12,324.882996,332.171997,321.406006,323.549011,294.672882,9170253
2014-03-13,325.835999,331.457001,318.451996,320.928986,292.286652,5845720
2014-03-14,318.213989,326.597992,316.30899,325.549988,296.49527,6465473
2014-03-18,325.549988,331.552002,323.072998,324.596985,295.627319,4359901
2014-03-19,327.170013,342.365997,324.121002,339.746002,309.424286,10049017
2014-03-20,340.317993,342.84201,331.218994,333.410004,303.653809,5321463
2014-03-21,334.601013,347.748993,334.601013,345.700989,314.847809,8557884
2014-03-24,347.558014,349.653992,339.316986,345.938995,315.064545,5857920
2014-03-25,345.080994,354.084991,344.462006,349.75,318.535431,5540820
2014-03-26,353.846008,358.229004,352.798004,357.085999,325.216736,5864234
2014-03-27,357.276001,361.515991,355.609009,357.657013,325.736786,6026123
2014-03-28,360.897003,365.613007,358.229004,363.468994,331.030029,3944668
2014-03-31,366.470001,377.617004,364.89801,375.330994,341.833405,7388876
2014-04-01,377.283997,384.286011,368.233002,382.190002,348.080231,8786127
2014-04-02,383.428986,385.858002,380.190002,384.381989,350.076599,5628957
2014-04-03,384.334015,392.527008,375.140015,378.855988,345.043762,7398077
2014-04-04,380.998993,385.572998,376.712006,383,348.817963,4814844
2014-04-07,383.523987,388.23999,379.380005,387.429993,352.8526,3876261
2014-04-09,387.429993,399.911011,387.429993,398.958008,363.351746,5243104
2014-04-10,399.101013,404.722992,391.765015,398.053009,362.527496,6189079
2014-04-11,395.862,403.484009,391.575012,400.006012,364.306183,5507135
2014-04-15,400.006012,404.437012,388.431,389.812012,355.021973,4891628
2014-04-16,391.097992,397.053009,385.619995,394.147003,358.970123,4278546
2014-04-17,392.575012,400.053986,391.860992,399.101013,363.481995,3443986
2014-04-21,399.101013,405.389008,397.815002,403.484009,367.473785,3972774
2014-04-22,403.86499,403.86499,398.338989,400.959015,365.174164,3429251
2014-04-23,401.10199,409.01001,400.339996,406.390015,370.120453,5336448
2014-04-24,406.390015,406.390015,406.390015,406.390015,370.120453,0
2014-04-25,406.390015,412.440002,402.388,406.722992,370.423706,5028711
2014-04-28,404.912994,411.487,404.056,405.674988,369.469238,3526721
2014-04-29,404.912994,406.104004,384.906006,386.334991,351.855316,7200792
2014-04-30,387.764008,388.23999,374.664001,381.713989,347.646698,7456891
2014-05-02,381.713989,387.382996,369.756989,371.61499,338.449036,6146903
2014-05-05,371.947998,384.714996,370.471985,378.76001,344.95639,5504357
2014-05-06,380.52301,385.381989,379.808014,382.761993,348.601196,3868809
2014-05-07,382.190002,384.381989,377.427002,380.998993,346.995514,2763382
2014-05-08,382.238007,387.049011,379.570007,383,348.817963,3465957
2014-05-09,381.095001,400.864014,380.237,397.005005,361.573029,6801235
2014-05-12,397.243988,406.722992,396.43399,400.196991,364.480164,5507864
2014-05-13,404.102997,420.632996,401.339996,406.914001,370.597656,9371294
2014-05-14,409.628998,433.209015,409.580994,430.970001,392.506714,11398491
2014-05-15,435.304993,445.881012,429.446014,438.830994,399.666138,14979586
2014-05-16,450.644012,462.886993,407.009003,420.062012,382.572235,20487441
2014-05-19,423.967987,438.497009,415.011993,429.446014,391.118744,11512867
2014-05-20,432.06601,451.931,432.06601,445.071014,405.349243,9550649
2014-05-21,445.833008,448.119995,435.591003,440.687988,401.357391,5758919
2014-05-22,443.02301,455.217987,442.975006,448.644012,408.603363,6104865
2014-05-23,449.691986,460.171997,447.166992,455.598999,414.937622,5976796
2014-05-26,459.313995,471.605011,431.209015,445.546997,405.782776,8144575
2014-05-27,444.30899,456.312988,439.735992,455.027008,414.416718,4986252
2014-05-28,457.503998,460.64801,444.928009,447.071991,407.171661,4004746
2014-05-29,448.739014,452.074005,441.497986,443.928009,404.308228,4486254
2014-05-30,444.928009,454.454987,441.117004,452.644989,412.247223,5454970
2014-06-02,453.312012,472.175995,449.167999,469.604004,427.692719,5832731
2014-06-03,473.985992,503.377991,472.557007,501.902008,457.108185,13132423
2014-06-04,502.329987,517.71698,500.282013,512.000977,466.305817,11274374
2014-06-05,514.286987,534.247009,512.619995,530.627014,483.269531,9595389
2014-06-06,537.820007,541.869019,526.195984,534.151978,486.479889,7941909
2014-06-09,538.296021,552.492004,533.53302,548.062012,499.148468,6191178
2014-06-10,547.823975,547.823975,526.338989,532.294006,484.78775,5868005
2014-06-11,533.437012,539.057983,519.336975,523.481018,476.761261,5427149
2014-06-12,523.052002,531.578979,517.90802,523.671997,476.935242,3903193
2014-06-13,522.624023,527.10199,499.186005,500.710999,456.023468,4547880
2014-06-16,499.901001,504.283997,487.800995,499.806,455.199219,7321059
2014-06-17,500.187012,508.951996,488.753998,507.141998,461.880493,6998498
2014-06-18,510.761993,514.335022,493.518005,497.233002,452.855835,5893896
2014-06-19,500.187012,501.520996,490.658997,494.898987,450.730164,4284385
2014-06-20,494.470001,509.238007,493.326996,495.328003,451.12088,5739271
2014-06-23,496.281006,503.617004,495.898987,501.997009,457.194702,3572932
2014-06-24,502.569,510.571991,502.520996,507.141998,461.880493,3171681
2014-06-25,507.903992,512.572021,505.04599,505.855988,460.709259,2413886
2014-06-26,506.855988,511.143005,499.042999,500.949005,456.240234,3446883
2014-06-27,503.712006,505.903015,492.565002,494.375,450.25296,3364196
2014-06-30,496.756989,505.522003,495.184998,503.425995,458.496124,3957013
2014-07-01,504.950012,519.526978,504.950012,515.096985,469.125519,5576223
2014-07-02,521.146973,523.909973,516.859985,517.812012,471.598206,3414163
2014-07-03,521.336975,523.528992,511.858002,513.572998,467.737579,3566200
2014-07-04,519.241028,519.241028,506.093994,511.238007,465.610931,3818246
2014-07-07,511.714996,517.241028,508.380005,510.713989,465.133698,2670329
2014-07-08,512.572021,514.192017,485.895996,489.278015,445.61084,3801872
2014-07-09,491.612,501.854004,486.990997,493.851013,449.775696,5445058
2014-07-10,495.423004,512.429016,485.942993,496.756989,452.422363,7170287
2014-07-11,495.423004,499.471985,475.653992,478.178986,435.50238,6396797
2014-07-14,473.320007,492.946014,468.984985,489.13501,454.995758,8039482
2014-07-15,494.279999,504.950012,490.088013,502.234985,467.181427,4669554
2014-07-16,506.380005,520.19397,500.662994,517.049988,480.962402,4627340
2014-07-17,517.335999,533.53302,514.716003,532.388977,495.230774,7375094
2014-07-18,529.721985,541.630981,523.242981,536.390991,498.953522,7657242
2014-07-21,537.343018,544.869995,533.674988,536.10498,498.687469,4607632
2014-07-22,540.202026,542.344971,529.150024,535.629028,498.24472,4224219
2014-07-23,538.77301,539.200989,524.528992,528.340027,491.464447,4429165
2014-07-24,530.674011,544.393982,527.005981,541.25,503.473358,6705452
2014-07-25,543.059998,547.203979,525.911011,531.245972,494.167572,6193576
2014-07-28,533.627991,537.724976,518.526978,522.575989,486.102722,5296159
2014-07-30,522.575989,525.862976,512.000977,520.289001,483.975342,6502404
2014-07-31,520.671021,535.676025,517.383972,527.244019,490.444946,5963219
2014-08-01,522.099976,539.153992,518.765015,522.814026,486.324158,6870045
2014-08-04,525.291016,530.674011,518.145996,525.768005,489.07196,5800764
2014-08-05,527.911011,539.249023,519.241028,535.629028,498.24472,5771474
2014-08-06,535.53302,541.916992,523.005005,524.481995,487.875732,4705244
2014-08-07,525.101013,535.81897,524.958008,529.531006,492.572357,6772188
2014-08-08,526.101013,526.101013,510.095001,512.286011,476.530945,5921014
2014-08-11,518.669983,520.051025,504.187988,509.476013,473.917084,5065070
2014-08-12,511.619995,521.146973,507.903992,516.43103,480.386688,6119694
2014-08-13,516.288025,516.382996,503.712006,509.238007,473.695679,5464842
2014-08-14,508.380005,520.098999,500.282013,516.096985,480.075928,8978328
2014-08-18,516.096985,522.95697,512.096008,520.622986,484.286041,4901979
2014-08-19,523.099976,527.815979,516.573975,518.383972,482.203308,4670294
2014-08-20,518.098022,525.862976,516.002014,519.765015,483.487915,4673184
2014-08-21,514.478027,516.288025,508.093994,511.238007,475.556091,4598910
2014-08-22,513.286987,516.71698,509.190002,512.333984,476.575562,3061033
2014-08-25,512.286011,514.478027,485.65799,487.800995,453.754883,5964374
2014-08-26,489.183014,503.473999,487.895996,500.139008,465.23175,7171587
2014-08-27,503.045013,506.760986,495.089996,498.471985,463.681091,3243916
2014-08-28,498.042999,502.09201,488.087006,488.897003,454.774353,4471518
2014-09-01,488.897003,501.615997,487.848999,499.32901,464.478302,5610757
2014-09-02,499.32901,501.997009,493.375,494.661011,460.136078,3867466
2014-09-03,496.471008,505.617004,496.138,501.139008,466.161957,5673804
2014-09-04,499.852997,503.473999,480.846008,484.990997,451.140991,5864644
2014-09-05,485.46701,491.612,482.179993,489.13501,454.995758,4608963
2014-09-08,490.755005,495.375,486.46701,492.993988,458.585419,3970841
2014-09-09,488.753998,495.898987,486.039001,494.136993,459.648621,3334815
2014-09-10,490.658997,498.234009,489.230011,494.661011,460.136078,4026311
2014-09-11,496.376007,499.996002,490.658997,493.136993,458.718445,4468679
2014-09-12,493.136993,496.709015,490.230988,491.563995,457.255188,4618471
2014-09-15,488.753998,489.707001,480.799011,483.70401,449.943817,4092038
2014-09-16,483.752014,484.752014,463.553986,466.984009,434.390778,5715943
2014-09-17,469.699005,477.321014,462.696991,474.843994,441.702209,5504635
2014-09-18,472.653015,485.419006,472.653015,481.561005,447.950378,5112071
2014-09-19,485.134003,488.658997,481.274994,486.847992,452.868378,5217374
2014-09-22,481.131989,482.371002,474.79599,477.226013,443.917969,3528324
2014-09-23,476.368011,478.083008,460.790985,462.648987,430.358337,4183352
2014-09-24,461.125,463.459015,446.5,449.881989,418.482422,7328101
2014-09-25,450.644012,454.694,430.303009,438.640015,408.025055,6453732
2014-09-26,438.259003,454.454987,436.782013,451.834991,420.299103,4204687
2014-09-29,451.931,457.598999,442.688995,444.355988,413.342102,3277083
2014-09-30,444.546997,450.596985,434.542999,437.354004,406.828827,4777839
2014-10-01,433.971985,435.782013,424.444,427.588013,397.744446,5007047
2014-10-07,427.588013,431.589996,417.394012,419.346985,390.078613,8113284
2014-10-08,416.821991,436.162994,415.011993,434.591003,404.258667,7038849
2014-10-09,438.354004,447.261993,435.544006,445.451996,414.361603,5220685
2014-10-10,438.210999,438.259003,425.062988,426.873993,397.080292,5180999
2014-10-13,422.825012,438.067993,419.346985,436.11499,405.6763,3917895
2014-10-14,436.449005,440.164001,420.014008,434.496002,404.170319,6112541
2014-10-15,434.496002,434.496002,434.496002,434.496002,404.170319,0
2014-10-16,439.020996,445.5,415.393005,418.346985,389.148376,8676507
2014-10-17,422.634003,432.446991,415.916992,426.397003,396.636566,7042080
2014-10-20,433.542999,435.734009,425.253998,428.873993,398.940674,4576957
2014-10-21,432.541992,440.355011,430.875,434.161987,403.859589,5577837
2014-10-22,439.212006,440.973999,432.828003,435.544006,405.145142,4221662
2014-10-27,439.259003,439.973999,427.825989,429.208008,399.251404,4620729
2014-10-28,428.826996,432.209015,425.492004,429.875,399.871796,4204081
2014-10-29,432.638,450.549011,432.303986,449.406006,418.039642,7208392
2014-10-30,449.691986,454.884003,446.261993,452.074005,420.521454,4844470
2014-10-31,455.40799,470.175995,452.169006,466.841003,434.257751,6138516
2014-11-03,468.746002,471.509003,462.506012,466.031006,433.504303,3940575
2014-11-05,466.031006,469.127991,454.454987,455.502991,423.71109,3602164
2014-11-07,455.502991,463.791992,448.358002,449.119995,417.77359,4065489
2014-11-10,452.216003,453.502991,440.640991,448.596008,417.286194,4683244
2014-11-11,450.834991,458.743011,449.263,457.598999,425.660797,4799198
2014-11-12,457.313995,459.885986,443.641998,446.213989,415.070435,6663540
2014-11-13,443.118011,453.026001,440.307007,448.97699,417.640594,6217503
2014-11-14,444.928009,459.790985,444.928009,455.550995,423.755768,7231159
2014-11-17,453.645996,460.123993,452.644989,457.408997,425.4841,2496668
2014-11-18,457.313995,466.07901,454.21701,463.411011,431.067169,4184193
2014-11-19,463.125,469.460999,447.118988,448.739014,417.41922,4697310
2014-11-20,449.644012,450.45401,440.212006,444.546997,413.519806,4063714
2014-11-21,444.928009,450.167999,438.354004,441.022003,410.240814,4187583
2014-11-24,450.644012,457.122986,448.263,454.074005,422.381836,4557941
2014-11-25,452.597992,453.502991,436.829987,442.498993,411.614685,4582753
2014-11-26,443.02301,446.738007,438.687988,444.213013,413.209106,3714817
2014-11-27,443.02301,446.833008,437.401001,438.449005,407.847412,4385387
2014-11-28,439.687988,452.787994,439.687988,450.977997,419.501923,5066467
2014-12-01,452.549988,452.549988,437.449005,439.354004,408.68924,3227732
2014-12-02,439.212006,445.356995,438.449005,443.213013,412.2789,3250804
2014-12-03,445.30899,447.453003,440.164001,441.832001,410.994293,2946222
2014-12-04,442.213013,445.356995,435.11499,440.020996,409.309662,3486321
2014-12-05,441.592987,446.548004,437.78299,439.354004,408.68924,3219817
2014-12-08,442.070007,443.975006,429.160004,430.493988,400.447601,3207466
2014-12-09,430.065002,430.065002,414.488007,415.678986,386.666626,4268711
2014-12-10,411.963013,422.062012,407.390015,412.05899,383.299255,4969151
2014-12-11,410.628998,414.440002,397.243988,398.958008,371.112671,5533175
2014-12-12,400.148987,402.911987,381.141998,383.666992,356.888916,6846905
2014-12-15,380.141998,389.049988,377.283997,382,355.338257,5035611
2014-12-16,378.235992,383.761993,368.709015,371.234009,345.323669,6058162
2014-12-17,375.377991,385.763,368.756989,374.854004,348.69104,8414184
2014-12-18,382.095001,386.716003,380.618011,382.618988,355.914032,4628981
2014-12-19,386.429993,391.670013,383.953003,386.286987,359.326019,4860041
2014-12-22,387.23999,390.240997,379.855988,384.953003,358.085144,3415741
2014-12-23,385.95401,387.382996,374.140015,376.140015,349.887268,3971796
2014-12-24,372.757996,380.80899,372.61499,376.569,350.286316,7716208
2014-12-26,376.569,380.80899,371.662994,379.427002,352.944824,3170593
2014-12-29,380.332001,391.145996,380.141998,385.001007,358.129822,4279678
2014-12-30,385.286987,386.716003,376.569,377.570007,351.217468,3042891
2014-12-31,378.235992,382.761993,376.855011,380.52301,353.964355,2364757
2015-01-01,378.332001,386.811005,378.332001,385.334015,358.439575,2657082
2015-01-02,386.811005,393.480011,386.811005,391.337006,364.02359,3604333
2015-01-05,393.480011,401.531006,393.480011,397.005005,369.296021,5463887
2015-01-06,394.433014,394.433014,375.712006,377.76001,351.394196,6476796
2015-01-07,378.998993,378.998993,365.470001,370.519012,344.6586,4984692
2015-01-08,375.377991,377.950989,372.139008,376.28299,350.020233,3327170
2015-01-09,383,385.763,376.425995,380.760986,354.185699,5312066
2015-01-12,380.618011,380.618011,374.425995,377.997986,351.61557,2824476
2015-01-13,378.235992,379.998993,371.757996,372.996002,346.962708,3151708
2015-01-14,372.949005,372.949005,357.752991,359.039001,333.979858,7483245
2015-01-15,360.897003,370.32901,354.513,366.565002,340.98053,7359160
2015-01-16,363.945007,367.279999,358.515015,365.278992,339.784271,4763664
2015-01-19,366.423004,368.614014,362.563995,366.565002,340.98053,2928223
2015-01-20,367.375,384.524994,367.375,383,356.268463,6316417
2015-01-21,385.858002,386.811005,374.902008,378.332001,351.92627,4091085
2015-01-22,379.188995,385.572998,377.283997,384.334015,357.509369,4752320
2015-01-23,390.622009,392.527008,380.141998,384.048004,357.243347,4751136
2015-01-27,384.048004,384.906006,376.807007,379.570007,353.077881,4169369
2015-01-28,378.235992,378.235992,370.519012,372.662994,346.652954,4193654
2015-01-29,371.852997,373.854004,365.565002,371.947998,345.987823,5419069
2015-01-30,373.949005,376.330994,368.233002,371.996002,346.032501,3779442
2015-02-02,371.471985,376.140015,364.135986,365.708008,340.18335,3336725
2015-02-03,368.709015,369.138,360.230011,363.088013,337.746216,3614467
2015-02-04,365.756012,374.807007,364.89801,370.804993,344.924622,4639794
2015-02-05,373.187012,374.234985,360.182007,361.325012,336.106262,3256034
2015-02-06,362.040009,362.707001,349.653992,351.226013,326.712158,4743635
2015-02-09,340.127014,344.414001,329.837006,331.028015,307.923859,7909608
2015-02-10,328.694,342.984985,328.694,340.84201,317.052917,5543217
2015-02-11,342.984985,351.273987,336.31601,347.748993,323.477814,4152939
2015-02-12,348.891998,350.035004,339.174011,348.035004,323.743835,3585138
2015-02-13,351.273987,354.22699,347.987,349.226013,324.851746,3921825
2015-02-16,351.321991,356.752014,350.94101,352.321991,327.731628,3139766
2015-02-18,352.321991,354.369995,347.463013,350.131012,325.693573,3393034
2015-02-19,350.606995,361.848999,350.606995,357.514008,332.561279,8137218
2015-02-20,360.134003,363.802002,355.371002,356.98999,332.073822,3613172
2015-02-23,358.704987,359.085999,347.748993,349.988007,325.560547,3238231
2015-02-24,350.701996,352.513,340.317993,342.127991,318.249146,3451244
2015-02-25,345.653015,347.558014,333.553009,334.315002,310.981476,4127425
2015-02-26,335.648987,338.126007,327.980011,328.88501,305.93045,8464422
2015-02-27,331.028015,337.936005,329.455994,334.076996,310.760071,5263446
2015-03-02,340.507996,342.222992,332.505005,335.886993,312.443726,4597613
2015-03-03,336.31601,340.937012,332.980988,336.459015,312.9758,5375152
2015-03-04,339.174011,340.269989,329.265991,331.695007,308.544312,4905164
2015-03-05,332.028992,332.696014,325.121002,327.027008,304.202118,5006772
2015-03-09,327.027008,327.455994,319.166992,320.404999,298.042297,4585491
2015-03-10,322.167999,322.977997,314.450989,315.927002,293.876831,4294836
2015-03-11,317.260986,319.166992,308.924988,309.924988,288.293732,4914548
2015-03-12,312.212006,320.501007,311.973999,317.451996,295.29541,4539052
2015-03-13,320.119995,320.548004,309.639008,311.069,289.35791,3442372
2015-03-16,313.307007,313.307007,307.82901,310.78299,289.091858,2914866
2015-03-17,314.403015,320.548004,311.640015,316.833008,294.719604,4543823
2015-03-18,319.834015,319.834015,313.783997,316.070007,294.009857,3253463
2015-03-19,318.451996,328.503998,317.881012,320.69101,298.30835,6453765
2015-03-20,320.69101,325.264008,311.545013,313.165009,291.307617,6062673
2015-03-23,314.832001,319.166992,313.069,315.737,293.700104,3757943
2015-03-24,314.497986,318.118988,308.924988,311.687988,289.933716,4674681
2015-03-25,312.497986,313.403015,306.781006,307.877014,286.388672,3720630
2015-03-26,307.734009,309.59201,299.158997,300.68399,279.697723,6840289
2015-03-27,302.398987,304.256012,296.492004,300.207001,279.253998,4218589
2015-03-30,302.970001,309.544006,300.255005,307.161987,285.723572,3138936
2015-03-31,310.877991,310.972992,300.303009,301.778992,280.716278,4130100
2015-04-01,302.018005,309.544006,301.065002,308.352997,286.831421,3239154
2015-04-06,308.352997,310.210999,301.635986,303.06601,281.913452,3851719
2015-04-07,305.161987,319.356995,302.018005,317.738007,295.561432,7655550
2015-04-08,320.214996,322.881989,313.069,320.214996,297.86557,6596500
2015-04-09,321.549011,330.980988,321.071991,329.695007,306.683899,6456672
2015-04-10,329.360992,332.505005,325.121002,326.502991,303.714661,5055151
2015-04-13,327.980011,331.790985,324.977997,328.88501,305.93045,3613693
2015-04-15,328.88501,328.88501,320.309998,321.691986,299.239441,3358707
2015-04-16,322.406006,327.122009,317.785004,321.739014,299.283203,3957798
2015-04-17,320.834015,335.553986,319.309998,329.647003,306.639221,7327074
2015-04-20,332.028992,337.554993,323.121002,328.170013,305.26532,6577847
2015-04-21,330.122986,335.363007,327.312988,331.790985,308.633575,5242863
2015-04-22,333.410004,337.744995,325.121002,334.743988,311.380493,5021663
2015-04-23,338.221008,353.417999,337.554993,351.989014,327.421906,12797113
2015-04-24,354.22699,357.085999,345.462006,352.989014,328.352112,8878233
2015-04-27,351.654999,355.179993,344.414001,351.464996,326.934448,5244421
2015-04-28,352.513,356.371002,348.796997,353.703003,329.016266,4366264
2015-04-29,354.322998,361.372986,350.606995,352.464996,327.864655,5722868
2015-04-30,350.606995,351.464996,342.127991,343.319,319.356995,6486750
2015-05-04,343.319,349.463989,340.317993,344.557007,320.508606,3430597
2015-05-05,347.177002,362.993011,345.700989,362.13501,336.859772,8045403
2015-05-06,362.993011,366.326996,348.701996,350.273987,325.826569,6296568
2015-05-07,348.55899,353.131989,343.462006,349.940002,325.515869,4346246
2015-05-08,352.608002,357.276001,346.890991,349.368988,324.984711,3624209
2015-05-11,354.513,363.373993,352.989014,359.277008,334.201233,4699730
2015-05-12,357.609985,358.229004,335.886993,336.888,313.374878,5746204
2015-05-13,339.411987,344.414001,335.029999,342.509003,318.603516,5663768
2015-05-14,342.984985,350.416992,340.459991,349.083008,324.718689,3940330
2015-05-15,342.984985,348.605988,338.316986,346.890991,322.679688,5425777
2015-05-18,347.748993,349.653992,343.937988,346.938995,322.724365,2512329
2015-05-19,346.79599,352.464996,345.080994,350.94101,326.447021,3085465
2015-05-20,350.035004,350.035004,338.746002,344.223999,320.198853,6759989
2015-05-21,333.458008,334.411011,325.026001,326.074005,303.315613,10764192
2015-05-22,326.789001,331.123993,324.359009,325.169006,302.473785,4117759
2015-05-25,323.406006,323.787994,315.355988,316.30899,294.232147,4087664
2015-05-26,320.596008,320.596008,313.735992,317.118011,294.984711,3042995
2015-05-27,317.118011,318.451996,311.640015,312.640991,290.82019,3033434
2015-05-28,314.213013,315.260986,306.924011,309.354004,287.762573,4874389
2015-05-29,309.639008,316.450989,309.639008,312.973999,291.129944,3906153
2015-06-01,314.355011,317.356995,311.877991,314.070007,292.149414,2076033
2015-06-02,314.403015,315.260986,305.303986,306.542999,285.147766,2429905
2015-06-03,306.82901,307.686005,299.350006,301.303009,280.273499,3079644
2015-06-04,302.160004,303.684998,290.156006,293.490997,273.006775,4985820
2015-06-05,294.395996,302.208008,287.964996,296.395996,275.708984,5275681
2015-06-08,297.253998,300.063995,287.25,287.964996,267.866455,3958444
2015-06-09,282.01001,292.824005,279.152008,290.346008,270.081268,7288186
2015-06-10,290.584991,293.252014,287.44101,291.536987,271.189087,3065784
2015-06-11,291.632996,292.394989,283.153015,284.582001,264.719574,4187149
2015-06-12,283.915985,286.678009,280.247009,283.487,263.701019,2853358
2015-06-15,283.915985,288.44101,282.058014,282.963013,263.213593,2828621
2015-06-16,282.772003,283.438995,277.246002,280.53299,260.953125,3220622
2015-06-17,289.346008,296.252991,284.153992,290.631989,270.347321,8736388
2015-06-18,289.917999,292.014008,286.678009,289.346008,269.151062,4072225
2015-06-19,291.013,295.109985,289.72699,290.536987,270.258911,3452741
2015-06-22,294.395996,298.015991,292.48999,295.967987,275.310852,3744436
2015-06-23,296.395996,301.731995,296.110992,298.253998,277.437317,3162617
2015-06-24,299.158997,299.540009,288.584015,290.156006,269.904541,2972309
2015-06-25,289.44101,290.394012,286.963989,288.393005,268.264587,4836920
2015-06-26,288.203003,288.773987,282.963013,284.535004,264.675842,3548365
2015-06-29,280.105011,283.677002,273.81601,282.29599,262.593079,3706769
2015-06-30,282.29599,292.014008,281.29599,290.20401,269.949188,3214235
2015-07-01,290.584991,294.395996,289.059998,292.442993,272.031891,3299815
2015-07-02,292.727997,295.777008,288.869995,289.964996,269.726837,4030612
2015-07-03,291.871002,293.347992,285.391998,286.963989,266.935303,2878556
2015-07-06,281.057007,285.583008,278.199005,284.868011,264.985626,3892137
2015-07-07,287.44101,288.72699,282.105011,284.105988,264.276764,3462375
2015-07-08,280.105011,280.105011,268.480988,269.766998,250.938583,8545842
2015-07-09,270.101013,273.81601,266.38501,267.243011,248.590775,6523026
2015-07-10,269.528992,271.053986,265.575012,267.623993,248.94516,4220890
2015-07-13,270.101013,272.196991,265.813995,271.006012,252.091095,3607355
2015-07-14,271.291992,273.149994,267.243011,267.862,249.166534,3600929
2015-07-15,269.338989,271.338989,265.908997,267.147003,248.50145,3862336
2015-07-16,271.625,272.959015,266.862,267.528015,248.855865,6626578
2015-07-17,268.671997,272.81601,266.765991,270.625,251.736679,6769956
2015-07-20,271.529999,274.10199,269.623993,270.14801,251.292999,3918946
2015-07-21,270.671997,270.671997,260.907013,261.71701,243.450439,5347946
2015-07-22,258.429993,267.718994,256,267.147003,248.50145,6204073
2015-07-23,261.049988,261.479004,256.571991,257.144012,246.58075,7306551
2015-07-24,256.953003,258.811005,251.712997,252.522995,242.149551,3999300
2015-07-27,250.570007,250.759995,238.231995,238.899002,229.08522,8027888
2015-07-28,239.136993,240.518005,234.753998,237.470001,227.71492,5813254
2015-07-29,239.136993,242.613998,237.613007,238.707993,228.902069,4202101
2015-07-30,240.947006,241.042007,235.850006,236.421997,226.709976,5425511
2015-07-31,238.184006,240.757004,233.419998,235.231003,225.567902,9287076
2015-08-03,235.231003,238.945999,233.705994,236.231003,226.526825,3732629
2015-08-04,237.897995,247.473007,234.421005,244.186005,234.155029,10205672
2015-08-05,247.712006,255.809998,247.664001,249.903,239.637192,8374901
2015-08-06,249.949997,252.856003,244.139008,248.664001,238.449081,6693077
2015-08-07,248.664001,252.046005,247.854004,249.664993,239.408951,3979734
2015-08-10,250.473999,252.475006,247.712006,248.807007,238.586212,3569860
